id_cliente,produto,data_contratacao,status,canal_contratacao
45768,cartao_platinum,2024-07-31,ativo,agencia
45768,conta_digital_plus,2024-10-05,ativo,app
45770,pix_parcelado,2024-02-12,ativo,telemarketing
45771,credito_pessoal,2025-07-20,ativo,app
45771,cartao_platinum,2025-09-15,ativo,app
45772,pix_parcelado,2025-11-21,ativo,telemarketing
45772,investimento_lci_lca,2024-04-11,ativo,telemarketing
45772,consorcio_imovel,2024-11-01,cancelado,web
45772,cheque_especial,2024-02-15,ativo,agencia
45773,credito_pessoal,2025-06-25,ativo,telemarketing
45773,cartao_platinum,2025-11-15,ativo,app
45775,consorcio_imovel,2025-03-03,ativo,telemarketing
45775,seguro_auto,2025-08-30,ativo,web
45776,consorcio_auto,2025-08-28,ativo,app
45778,cheque_especial,2025-04-20,ativo,agencia
45779,conta_digital_plus,2024-06-15,cancelado,agencia
45780,conta_digital_plus,2025-05-22,ativo,telemarketing
45781,cheque_especial,2025-05-27,ativo,agencia
45781,conta_digital_plus,2025-01-05,ativo,app
45781,seguro_auto,2025-02-18,ativo,web
45781,seguro_residencial,2024-01-26,ativo,app
45782,previdencia,2025-12-01,ativo,app
45783,cheque_especial,2024-01-14,ativo,agencia
45784,conta_digital_plus,2024-09-16,ativo,app
45789,cheque_especial,2024-06-30,ativo,web
45789,conta_digital_plus,2025-08-12,cancelado,app
45790,consorcio_imovel,2024-04-27,ativo,web
45791,credito_consignado,2024-02-14,ativo,app
45792,seguro_auto,2025-02-16,ativo,web
45792,portabilidade_salario,2024-02-04,ativo,agencia
45794,credito_pessoal,2025-03-07,cancelado,app
45795,investimento_cdb,2025-11-03,ativo,app
45796,investimento_lci_lca,2025-11-02,ativo,telemarketing
45797,pix_parcelado,2025-07-28,ativo,web
45797,cartao_black,2024-12-02,vencido,web
45798,conta_digital_plus,2025-05-11,ativo,app
45799,seguro_vida,2025-12-25,ativo,web
45801,seguro_auto,2025-05-04,ativo,app
45803,cheque_especial,2024-07-15,vencido,app
45805,seguro_auto,2024-08-09,cancelado,web
45805,cartao_black,2025-12-30,ativo,app
45805,investimento_lci_lca,2025-07-11,ativo,app
45805,conta_digital_plus,2025-08-24,vencido,app
45806,conta_digital_plus,2024-08-19,ativo,app
45806,seguro_vida,2025-02-26,ativo,app
45807,conta_digital_plus,2024-08-09,ativo,telemarketing
45807,seguro_viagem,2025-01-21,ativo,web
45808,conta_digital_plus,2024-01-18,ativo,agencia
45808,cheque_especial,2025-01-09,ativo,agencia
45809,consorcio_imovel,2025-01-24,ativo,app
45811,cheque_especial,2025-06-14,ativo,agencia
45812,seguro_vida,2024-06-03,ativo,app
45813,conta_digital_plus,2024-11-08,cancelado,app
45814,seguro_auto,2024-09-04,vencido,app
45814,cartao_platinum,2024-07-23,ativo,app
45816,cartao_black,2024-09-15,ativo,web
45816,investimento_cdb,2024-10-04,ativo,web
45816,seguro_auto,2024-09-01,ativo,web
45818,tesouro_direto,2024-02-20,ativo,app
45818,previdencia,2024-08-31,ativo,app
45818,cartao_platinum,2025-06-24,ativo,app
45818,seguro_vida,2025-10-06,ativo,web
45819,conta_digital_plus,2024-04-03,ativo,agencia
45819,seguro_viagem,2024-09-02,ativo,app
45820,previdencia,2025-08-29,ativo,web
45820,cartao_platinum,2024-12-29,ativo,telemarketing
45820,cheque_especial,2024-06-29,ativo,agencia
45821,cartao_platinum,2024-12-07,ativo,web
45821,seguro_auto,2025-08-05,ativo,app
45822,credito_consignado,2024-04-22,ativo,telemarketing
45822,seguro_auto,2025-07-02,ativo,agencia
45823,seguro_viagem,2024-01-14,ativo,web
45823,conta_digital_plus,2025-05-03,ativo,web
45823,credito_pessoal,2025-11-12,ativo,app
45824,credito_pessoal,2024-04-03,ativo,web
45825,conta_digital_plus,2025-08-01,ativo,telemarketing
45825,previdencia,2024-06-27,ativo,app
45826,conta_digital_plus,2024-07-07,ativo,app
45827,seguro_vida,2025-06-09,ativo,telemarketing
45828,pix_parcelado,2024-01-25,ativo,web
45828,portabilidade_salario,2024-10-31,ativo,web
45829,cheque_especial,2025-05-30,ativo,web
45831,cheque_especial,2024-08-26,ativo,telemarketing
45832,pix_parcelado,2025-01-18,ativo,agencia
45834,credito_pessoal,2024-01-22,ativo,web
45834,cartao_platinum,2024-04-29,vencido,app
45834,investimento_lci_lca,2024-11-24,ativo,web
45835,tesouro_direto,2024-07-30,ativo,web
45835,seguro_vida,2025-11-20,ativo,app
45835,credito_pessoal,2024-01-28,ativo,app
45839,conta_digital_plus,2025-04-05,ativo,web
45840,consorcio_imovel,2024-10-08,ativo,app
45840,credito_pessoal,2025-05-20,ativo,web
45842,credito_pessoal,2024-04-16,vencido,telemarketing
45842,conta_digital_plus,2024-09-20,ativo,app
45843,investimento_cdb,2024-09-16,ativo,web
45843,seguro_auto,2024-04-10,vencido,app
45843,previdencia,2025-07-30,vencido,app
45844,credito_pessoal,2025-05-11,cancelado,telemarketing
45846,credito_pessoal,2025-06-26,ativo,web
45847,cheque_especial,2024-07-13,ativo,web
45849,conta_digital_plus,2024-07-14,ativo,app
45851,consorcio_auto,2024-12-30,ativo,app
45854,pix_parcelado,2024-10-23,ativo,web
45857,credito_pessoal,2025-04-23,ativo,web
45858,consorcio_auto,2024-08-23,ativo,app
45859,cheque_especial,2025-07-24,ativo,agencia
45861,seguro_vida,2025-07-10,vencido,app
45864,credito_pessoal,2024-08-19,ativo,telemarketing
45864,conta_digital_plus,2025-05-11,ativo,web
45865,conta_digital_plus,2024-10-30,ativo,web
45865,credito_pessoal,2024-02-17,vencido,web
45868,conta_digital_plus,2025-10-24,ativo,agencia
45869,cheque_especial,2024-10-13,ativo,telemarketing
45871,conta_digital_plus,2024-09-20,ativo,app
45872,conta_digital_plus,2025-01-01,ativo,agencia
45874,conta_digital_plus,2024-12-28,ativo,web
45874,cheque_especial,2024-07-01,ativo,web
45875,conta_digital_plus,2025-09-01,ativo,web
45876,credito_pessoal,2025-03-19,ativo,web
45876,consorcio_auto,2024-08-14,ativo,app
45877,conta_digital_plus,2025-12-10,ativo,app
45881,credito_pessoal,2025-10-11,ativo,web
45881,conta_digital_plus,2025-09-06,ativo,app
45883,credito_pessoal,2024-12-15,ativo,agencia
45883,conta_digital_plus,2024-04-01,ativo,app
45884,conta_digital_plus,2025-01-23,ativo,web
45885,cartao_platinum,2024-03-10,cancelado,web
45886,credito_pessoal,2024-11-15,ativo,web
45889,credito_pessoal,2025-05-01,ativo,web
45890,seguro_vida,2024-02-08,ativo,app
45892,credito_consignado,2025-02-11,ativo,agencia
45893,portabilidade_salario,2025-05-17,ativo,app
45893,conta_digital_plus,2024-06-19,ativo,agencia
45893,cheque_especial,2025-02-07,ativo,app
45899,investimento_cdb,2024-02-28,ativo,agencia
45899,conta_digital_plus,2025-08-09,cancelado,agencia
45899,cartao_platinum,2024-03-19,ativo,app
45899,seguro_vida,2024-10-15,ativo,telemarketing
45900,conta_digital_plus,2025-06-09,ativo,telemarketing
45901,credito_pessoal,2024-07-07,ativo,app
45902,investimento_cdb,2024-08-30,ativo,web
45903,investimento_cdb,2025-05-05,ativo,app
45903,conta_digital_plus,2025-01-19,ativo,app
45905,conta_digital_plus,2025-07-09,ativo,web
45905,investimento_cdb,2025-10-21,cancelado,web
45905,credito_pessoal,2024-01-13,ativo,agencia
45906,investimento_cdb,2025-06-09,ativo,agencia
45906,cartao_platinum,2025-12-15,ativo,app
45906,seguro_viagem,2024-01-08,ativo,app
45906,seguro_auto,2024-07-29,ativo,agencia
45906,consorcio_imovel,2025-04-01,ativo,telemarketing
45906,uso_lastro_limite,2025-08-18,ativo,web
45907,investimento_cdb,2024-10-20,ativo,web
45907,seguro_auto,2025-02-11,ativo,web
45907,conta_digital_plus,2024-02-02,ativo,agencia
45908,credito_pessoal,2024-01-19,ativo,web
45909,investimento_cdb,2024-02-18,ativo,telemarketing
45910,cartao_platinum,2025-05-02,ativo,app
45910,investimento_cdb,2024-07-01,ativo,app
45912,conta_digital_plus,2024-12-10,ativo,telemarketing
45913,portabilidade_salario,2024-05-21,ativo,agencia
45914,cartao_platinum,2024-10-19,vencido,web
45915,seguro_residencial,2025-05-14,ativo,web
45915,pix_parcelado,2024-09-13,ativo,app
45915,credito_pessoal,2024-11-19,ativo,agencia
45918,conta_digital_plus,2024-10-11,ativo,agencia
45919,conta_digital_plus,2024-02-28,ativo,app
45919,pix_parcelado,2025-10-14,ativo,app
45921,seguro_vida,2024-12-04,ativo,agencia
45922,credito_pessoal,2025-08-16,ativo,app
45922,cheque_especial,2024-11-03,ativo,app
45923,seguro_auto,2025-08-17,ativo,web
45923,credito_pessoal,2024-12-01,ativo,app
45924,credito_pessoal,2025-12-09,ativo,agencia
45924,investimento_lci_lca,2025-12-04,ativo,app
45924,cheque_especial,2024-12-09,ativo,agencia
45925,conta_digital_plus,2025-12-05,ativo,app
45929,credito_consignado,2024-07-09,ativo,app
45930,cheque_especial,2024-02-28,ativo,app
45931,pix_parcelado,2024-10-12,ativo,app
45933,conta_digital_plus,2024-04-07,ativo,telemarketing
45933,cheque_especial,2025-10-06,ativo,agencia
45934,conta_digital_plus,2025-03-28,ativo,web
45935,consorcio_auto,2024-01-07,ativo,app
45937,cartao_platinum,2024-06-05,cancelado,app
45938,cheque_especial,2024-12-16,ativo,agencia
45938,seguro_vida,2025-09-13,ativo,agencia
45938,conta_digital_plus,2024-04-27,ativo,web
45940,seguro_vida,2024-01-12,ativo,agencia
45940,pix_parcelado,2024-12-16,cancelado,app
45941,conta_digital_plus,2025-03-13,ativo,app
45942,conta_digital_plus,2024-03-25,ativo,app
45943,cartao_platinum,2025-12-08,ativo,app
45944,conta_digital_plus,2024-10-12,ativo,web
45945,pix_parcelado,2025-08-27,ativo,web
45945,investimento_lci_lca,2024-06-02,ativo,app
45946,investimento_cdb,2024-08-18,cancelado,agencia
45946,credito_pessoal,2025-07-07,vencido,app
45947,conta_digital_plus,2024-05-26,ativo,app
45947,credito_pessoal,2025-11-15,cancelado,telemarketing
45949,credito_consignado,2025-10-15,ativo,web
45949,conta_digital_plus,2025-06-19,ativo,app
45950,seguro_vida,2025-01-19,ativo,app
45950,consorcio_auto,2024-04-22,ativo,app
45951,seguro_auto,2024-07-31,ativo,telemarketing
45952,credito_pessoal,2024-12-22,ativo,agencia
45953,cartao_platinum,2025-02-20,ativo,app
45957,seguro_residencial,2024-05-16,ativo,web
45958,investimento_lci_lca,2025-05-20,ativo,web
45959,investimento_cdb,2025-09-25,cancelado,web
45959,credito_pessoal,2024-09-30,ativo,agencia
45960,credito_pessoal,2024-07-01,vencido,web
45960,conta_digital_plus,2025-04-24,ativo,app
45962,portabilidade_salario,2024-02-21,ativo,app
45963,seguro_residencial,2024-10-01,ativo,app
45963,investimento_cdb,2024-08-09,cancelado,app
45963,seguro_auto,2025-01-03,ativo,web
45964,investimento_cdb,2024-03-08,ativo,app
45964,credito_pessoal,2025-03-18,ativo,app
45964,seguro_auto,2025-01-08,cancelado,app
45965,conta_digital_plus,2024-01-28,ativo,web
45965,pix_parcelado,2025-08-08,ativo,app
45966,cartao_platinum,2025-10-04,ativo,web
45967,consorcio_auto,2025-10-20,ativo,web
45967,previdencia,2024-03-29,ativo,app
45968,pix_parcelado,2025-07-01,cancelado,web
45969,cheque_especial,2024-04-03,ativo,agencia
45970,previdencia,2025-02-14,ativo,web
45972,credito_pessoal,2025-01-18,ativo,web
45973,credito_consignado,2024-07-12,vencido,agencia
45973,conta_digital_plus,2024-01-23,ativo,app
45973,cheque_especial,2025-03-09,vencido,agencia
45975,seguro_vida,2024-08-11,ativo,web
45976,conta_digital_plus,2025-09-12,ativo,app
45977,seguro_residencial,2025-09-04,ativo,web
45977,consorcio_auto,2024-08-19,ativo,app
45978,seguro_vida,2025-07-08,ativo,app
45978,conta_digital_plus,2024-08-21,ativo,web
45979,pix_parcelado,2025-02-23,vencido,app
45980,credito_pessoal,2024-02-02,ativo,app
45980,seguro_viagem,2024-08-08,ativo,app
45980,cartao_platinum,2024-07-03,ativo,app
45980,seguro_auto,2025-11-12,ativo,web
45981,credito_pessoal,2025-04-17,ativo,app
45981,seguro_vida,2024-04-29,ativo,app
45983,cartao_platinum,2024-10-08,ativo,app
45983,conta_digital_plus,2024-02-10,ativo,agencia
45983,seguro_auto,2025-12-13,ativo,app
45984,seguro_vida,2024-12-11,vencido,app
45984,cartao_platinum,2024-11-22,ativo,app
45985,investimento_cdb,2024-02-10,ativo,app
45985,conta_digital_plus,2024-03-30,cancelado,web
45986,previdencia,2025-08-12,ativo,agencia
45987,seguro_vida,2025-03-11,ativo,app
45987,conta_digital_plus,2024-01-03,ativo,app
45987,pix_parcelado,2025-03-27,ativo,app
45988,consorcio_auto,2024-03-28,ativo,app
45988,seguro_residencial,2025-03-28,ativo,web
45989,investimento_cdb,2024-05-28,ativo,app
45990,seguro_auto,2025-10-28,ativo,app
45990,portabilidade_salario,2025-04-27,ativo,agencia
45991,investimento_lci_lca,2025-07-21,vencido,app
45991,credito_pessoal,2025-04-06,ativo,web
45994,previdencia,2025-05-23,ativo,app
45994,cartao_platinum,2025-12-27,ativo,agencia
45995,consorcio_auto,2024-10-03,ativo,app
45995,credito_consignado,2025-10-16,ativo,app
45996,conta_digital_plus,2025-09-15,ativo,web
45996,consorcio_auto,2024-03-23,ativo,app
45998,credito_pessoal,2025-06-25,ativo,agencia
45998,consorcio_auto,2024-05-16,vencido,telemarketing
45999,cheque_especial,2024-08-29,ativo,agencia
46000,cartao_platinum,2024-08-02,ativo,app
46001,credito_pessoal,2025-10-24,ativo,app
46001,conta_digital_plus,2025-10-28,ativo,app
46003,conta_digital_plus,2025-03-31,cancelado,agencia
46004,credito_pessoal,2025-12-03,ativo,web
46004,consorcio_auto,2024-04-20,ativo,app
46004,cheque_especial,2024-11-13,ativo,app
46006,credito_pessoal,2025-03-21,ativo,web
46007,cheque_especial,2024-05-08,ativo,agencia
46008,credito_pessoal,2024-04-25,ativo,app
46010,investimento_lci_lca,2025-06-16,ativo,app
46011,seguro_vida,2025-01-18,ativo,app
46011,cartao_platinum,2025-01-08,ativo,app
46012,conta_digital_plus,2025-10-05,cancelado,app
46012,previdencia,2025-10-30,ativo,telemarketing
46013,cheque_especial,2025-08-06,ativo,app
46014,consorcio_auto,2025-12-23,ativo,app
46015,credito_pessoal,2024-06-02,ativo,app
46016,pix_parcelado,2024-03-24,ativo,web
46017,seguro_auto,2025-01-05,ativo,app
46018,conta_digital_plus,2024-04-10,ativo,web
46018,pix_parcelado,2024-01-27,cancelado,telemarketing
46019,seguro_vida,2025-08-11,ativo,app
46019,investimento_cdb,2025-01-26,ativo,web
46019,cartao_black,2024-08-24,ativo,app
46020,seguro_auto,2024-07-26,ativo,web
46020,portabilidade_salario,2024-09-01,ativo,agencia
46022,portabilidade_salario,2024-10-01,ativo,app
46025,consorcio_auto,2025-04-05,ativo,telemarketing
46025,cartao_platinum,2025-05-24,ativo,web
46026,credito_consignado,2025-09-07,ativo,telemarketing
46028,previdencia,2024-01-27,ativo,web
46028,seguro_vida,2025-06-02,cancelado,app
46031,conta_digital_plus,2024-10-22,ativo,agencia
46032,investimento_cdb,2024-03-23,ativo,app
46033,seguro_vida,2024-06-12,ativo,web
46033,previdencia,2024-05-21,ativo,app
46033,investimento_lci_lca,2024-08-13,ativo,app
46034,seguro_auto,2025-07-13,ativo,telemarketing
46035,conta_digital_plus,2025-11-06,ativo,agencia
46037,credito_pessoal,2025-04-24,ativo,app
46037,conta_digital_plus,2024-10-15,ativo,web
46038,credito_pessoal,2024-04-05,ativo,web
46040,credito_pessoal,2024-04-22,ativo,agencia
46041,cartao_platinum,2025-10-25,ativo,app
46042,consorcio_auto,2025-02-26,ativo,web
46042,cheque_especial,2025-12-26,ativo,agencia
46042,seguro_vida,2024-02-18,ativo,app
46044,conta_digital_plus,2025-10-08,ativo,web
46045,credito_pessoal,2024-11-24,ativo,app
46045,consorcio_auto,2024-09-18,ativo,agencia
46045,investimento_lci_lca,2024-04-16,ativo,web
46045,cartao_platinum,2025-07-18,ativo,app
46047,conta_digital_plus,2025-09-17,ativo,web
46047,seguro_residencial,2024-04-24,ativo,web
46047,seguro_vida,2025-10-18,ativo,agencia
46047,cartao_platinum,2025-03-27,ativo,web
46048,credito_consignado,2024-09-23,ativo,app
46048,cartao_platinum,2025-12-12,ativo,agencia
46049,titulo_capitalizacao,2024-07-13,ativo,agencia
46050,cheque_especial,2024-11-28,ativo,agencia
46052,cheque_especial,2025-09-21,ativo,agencia
46053,investimento_cdb,2025-11-15,ativo,app
46054,cheque_especial,2024-05-05,ativo,web
46054,conta_digital_plus,2024-10-05,ativo,app
46055,seguro_residencial,2025-09-23,ativo,app
46056,cartao_platinum,2025-06-18,ativo,app
46056,investimento_cdb,2025-02-20,ativo,agencia
46057,investimento_lci_lca,2024-08-26,ativo,app
46057,consorcio_imovel,2025-10-30,ativo,app
46057,cartao_platinum,2025-08-28,cancelado,app
46060,credito_pessoal,2024-08-23,ativo,web
46060,investimento_cdb,2024-09-12,ativo,web
46061,credito_pessoal,2025-02-16,cancelado,agencia
46061,cartao_platinum,2024-10-10,ativo,agencia
46061,pix_parcelado,2024-04-19,ativo,telemarketing
46062,conta_digital_plus,2025-07-22,ativo,agencia
46063,pix_parcelado,2024-10-24,ativo,telemarketing
46064,cheque_especial,2024-10-21,ativo,web
46064,credito_pessoal,2024-09-03,ativo,app
46068,conta_digital_plus,2024-12-02,ativo,app
46070,credito_pessoal,2025-04-09,ativo,agencia
46070,cheque_especial,2025-03-19,ativo,web
46071,cheque_especial,2025-09-24,ativo,app
46071,conta_digital_plus,2024-04-20,cancelado,app
46072,titulo_capitalizacao,2025-12-21,ativo,web
46074,previdencia,2025-03-29,ativo,app
46075,cheque_especial,2024-03-06,ativo,web
46075,pix_parcelado,2025-05-07,cancelado,app
46075,seguro_auto,2024-09-23,ativo,app
46076,conta_digital_plus,2025-04-09,ativo,app
46076,credito_pessoal,2024-08-20,ativo,agencia
46076,investimento_cdb,2025-10-19,vencido,app
46078,portabilidade_salario,2024-06-05,ativo,app
46078,investimento_cdb,2024-09-30,ativo,app
46079,seguro_vida,2025-01-24,ativo,app
46080,credito_pessoal,2025-03-20,ativo,app
46081,conta_digital_plus,2024-11-16,ativo,telemarketing
46081,cartao_platinum,2025-10-02,ativo,app
46082,seguro_residencial,2024-07-19,ativo,app
46082,cartao_platinum,2024-03-02,ativo,web
46082,seguro_vida,2025-05-04,ativo,app
46082,conta_digital_plus,2024-10-04,ativo,telemarketing
46084,investimento_cdb,2025-10-14,ativo,app
46084,conta_digital_plus,2025-07-10,ativo,agencia
46084,cartao_platinum,2025-09-27,ativo,telemarketing
46085,consorcio_auto,2024-09-07,ativo,app
46085,credito_consignado,2025-06-08,ativo,web
46087,cartao_platinum,2025-12-27,ativo,web
46088,credito_pessoal,2024-06-25,cancelado,agencia
46089,pix_parcelado,2025-10-23,ativo,agencia
46089,cheque_especial,2025-08-16,ativo,web
46090,conta_digital_plus,2024-07-25,cancelado,app
46093,investimento_cdb,2024-11-01,cancelado,agencia
46093,credito_pessoal,2025-10-19,ativo,agencia
46094,previdencia,2025-06-26,ativo,telemarketing
46095,seguro_vida,2025-04-05,ativo,telemarketing
46096,seguro_viagem,2024-11-02,ativo,web
46098,conta_digital_plus,2025-03-01,ativo,agencia
46098,seguro_auto,2024-04-28,ativo,web
46099,seguro_auto,2024-08-27,ativo,agencia
46099,investimento_lci_lca,2024-07-11,ativo,web
46100,pix_parcelado,2024-08-28,ativo,web
46100,previdencia,2024-04-19,ativo,web
46100,conta_digital_plus,2024-02-27,ativo,agencia
46101,titulo_capitalizacao,2024-03-07,ativo,telemarketing
46103,tesouro_direto,2024-03-18,ativo,agencia
46105,conta_digital_plus,2025-04-02,ativo,app
46106,credito_pessoal,2025-09-06,ativo,app
46107,consorcio_auto,2025-11-26,ativo,web
46108,cartao_platinum,2024-06-23,ativo,telemarketing
46109,cheque_especial,2025-09-10,ativo,app
46110,cheque_especial,2025-12-30,ativo,app
46110,seguro_vida,2025-11-05,ativo,telemarketing
46111,conta_digital_plus,2024-02-04,ativo,telemarketing
46113,cartao_platinum,2025-11-16,ativo,app
46114,cartao_platinum,2025-06-19,ativo,app
46116,seguro_auto,2025-09-06,ativo,app
46117,conta_digital_plus,2025-11-20,ativo,web
46117,consorcio_auto,2025-10-10,cancelado,agencia
46118,cartao_platinum,2024-02-15,ativo,web
46119,cheque_especial,2024-01-10,ativo,agencia
46120,credito_pessoal,2025-02-09,ativo,app
46121,credito_pessoal,2024-12-19,ativo,agencia
46121,cartao_platinum,2024-10-01,ativo,app
46123,cartao_platinum,2025-07-20,ativo,telemarketing
46123,investimento_cdb,2024-04-05,ativo,app
46125,pix_parcelado,2025-09-18,ativo,telemarketing
46125,conta_digital_plus,2024-10-11,ativo,agencia
46126,credito_pessoal,2024-04-30,cancelado,app
46126,consorcio_imovel,2024-02-28,ativo,app
46127,tesouro_direto,2024-07-21,ativo,app
46128,seguro_residencial,2025-06-06,ativo,app
46128,cartao_platinum,2024-03-27,ativo,web
46128,investimento_lci_lca,2024-03-09,ativo,app
46129,conta_digital_plus,2025-11-21,ativo,agencia
46129,cartao_platinum,2025-09-10,ativo,web
46132,cartao_platinum,2025-01-17,ativo,app
46132,credito_consignado,2024-04-08,ativo,web
46133,seguro_auto,2025-09-19,ativo,app
46133,previdencia,2024-06-24,ativo,app
46135,pix_parcelado,2025-10-14,ativo,agencia
46135,conta_digital_plus,2024-11-02,ativo,telemarketing
46136,conta_digital_plus,2025-09-05,ativo,telemarketing
46136,credito_consignado,2024-01-26,ativo,app
46137,credito_pessoal,2025-05-29,ativo,agencia
46140,conta_digital_plus,2025-04-22,ativo,agencia
46140,investimento_cdb,2024-06-16,cancelado,app
46141,credito_pessoal,2025-09-07,ativo,web
46141,consorcio_auto,2024-03-31,ativo,app
46142,seguro_auto,2025-01-04,ativo,agencia
46143,conta_digital_plus,2024-10-26,ativo,app
46144,conta_digital_plus,2024-06-23,ativo,web
46147,credito_pessoal,2025-03-16,ativo,web
46148,conta_digital_plus,2025-04-19,ativo,app
46149,portabilidade_salario,2024-11-16,cancelado,app
46150,cheque_especial,2025-08-17,ativo,agencia
46150,consorcio_auto,2024-02-28,ativo,app
46150,pix_parcelado,2024-09-01,ativo,web
46151,previdencia,2024-11-21,ativo,telemarketing
46151,credito_pessoal,2025-01-31,ativo,web
46152,seguro_residencial,2025-08-13,ativo,app
46152,cartao_platinum,2025-06-15,ativo,telemarketing
46152,seguro_auto,2025-06-12,ativo,app
46152,consorcio_auto,2025-09-11,ativo,app
46153,seguro_auto,2025-11-02,ativo,app
46153,uso_lastro_limite,2024-04-19,ativo,app
46153,cartao_platinum,2024-11-01,ativo,app
46154,investimento_lci_lca,2025-07-19,ativo,app
46154,cheque_especial,2025-11-12,ativo,web
46154,previdencia,2025-12-10,cancelado,app
46156,pix_parcelado,2024-05-25,ativo,app
46156,cheque_especial,2025-10-11,ativo,telemarketing
46157,credito_pessoal,2025-02-23,cancelado,web
46158,seguro_vida,2024-10-31,vencido,telemarketing
46159,cartao_platinum,2024-06-13,ativo,web
46159,consorcio_auto,2025-06-21,ativo,app
46160,investimento_lci_lca,2024-06-27,ativo,app
46160,seguro_vida,2024-08-10,ativo,app
46165,conta_digital_plus,2025-09-10,ativo,app
46165,previdencia,2024-08-07,ativo,web
46165,credito_pessoal,2025-11-14,ativo,app
46166,consorcio_auto,2025-03-03,ativo,app
46167,conta_digital_plus,2025-02-21,ativo,agencia
46168,pix_parcelado,2024-12-14,cancelado,app
46168,seguro_auto,2025-08-23,ativo,app
46170,credito_pessoal,2024-01-08,ativo,app
46171,conta_digital_plus,2025-04-04,ativo,web
46172,cartao_platinum,2025-03-29,ativo,agencia
46172,cheque_especial,2025-09-27,ativo,app
46173,credito_pessoal,2025-04-20,ativo,app
46173,seguro_residencial,2025-01-12,ativo,app
46174,seguro_auto,2024-06-14,ativo,app
46174,credito_pessoal,2025-03-14,ativo,app
46175,credito_pessoal,2024-09-23,ativo,web
46175,pix_parcelado,2025-04-08,ativo,agencia
46176,cartao_platinum,2024-04-22,ativo,app
46177,cartao_platinum,2024-11-21,ativo,app
46177,credito_pessoal,2024-10-25,ativo,telemarketing
46178,seguro_residencial,2025-08-11,ativo,agencia
46179,credito_pessoal,2025-10-25,cancelado,web
46180,seguro_auto,2025-12-04,vencido,app
46180,cartao_platinum,2024-10-21,ativo,app
46180,seguro_vida,2024-05-23,cancelado,telemarketing
46180,cartao_black,2025-09-05,ativo,app
46181,seguro_auto,2025-08-02,ativo,agencia
46181,cartao_platinum,2025-10-11,ativo,app
46182,conta_digital_plus,2024-04-07,ativo,app
46182,credito_pessoal,2025-11-23,ativo,app
46182,pix_parcelado,2024-05-06,ativo,agencia
46183,credito_pessoal,2024-11-06,ativo,app
46184,investimento_cdb,2024-08-31,ativo,app
46185,credito_pessoal,2025-05-21,ativo,app
46186,credito_pessoal,2025-11-08,ativo,app
46187,investimento_lci_lca,2024-03-08,ativo,app
46187,conta_digital_plus,2024-03-16,ativo,app
46187,cheque_especial,2025-01-27,cancelado,agencia
46187,consorcio_imovel,2024-07-07,ativo,app
46187,seguro_vida,2025-02-18,ativo,agencia
46188,credito_consignado,2024-05-06,ativo,app
46189,investimento_cdb,2024-03-03,ativo,web
46190,credito_consignado,2025-03-07,ativo,app
46191,investimento_cdb,2025-07-26,ativo,agencia
46192,credito_pessoal,2025-06-04,cancelado,web
46194,credito_pessoal,2024-02-23,vencido,app
46195,cheque_especial,2025-05-20,ativo,app
46195,consorcio_auto,2024-08-05,ativo,app
46195,credito_pessoal,2025-11-26,ativo,agencia
46196,credito_consignado,2025-05-14,ativo,agencia
46197,seguro_residencial,2025-04-10,ativo,app
46197,investimento_lci_lca,2025-03-10,ativo,app
46198,cheque_especial,2025-11-20,ativo,web
46199,investimento_lci_lca,2025-02-17,cancelado,app
46199,conta_digital_plus,2025-01-27,ativo,app
46199,tesouro_direto,2025-12-24,ativo,app
46200,pix_parcelado,2024-07-03,ativo,web
46202,credito_pessoal,2025-08-03,ativo,app
46202,conta_digital_plus,2024-08-23,cancelado,app
46204,conta_digital_plus,2024-01-28,ativo,app
46204,pix_parcelado,2025-01-08,ativo,web
46205,credito_pessoal,2025-02-01,ativo,app
46205,conta_digital_plus,2025-01-17,ativo,telemarketing
46206,consorcio_auto,2025-01-04,ativo,app
46208,cheque_especial,2024-10-24,ativo,web
46208,consorcio_auto,2024-01-13,cancelado,app
46208,credito_pessoal,2024-06-17,ativo,web
46209,pix_parcelado,2024-07-14,vencido,agencia
46209,credito_pessoal,2024-03-19,ativo,app
46210,pix_parcelado,2024-05-19,ativo,app
46211,consorcio_auto,2025-04-07,ativo,web
46211,credito_pessoal,2025-07-31,ativo,agencia
46212,tesouro_direto,2024-05-22,ativo,agencia
46214,conta_digital_plus,2024-12-30,ativo,agencia
46215,credito_pessoal,2025-07-30,ativo,app
46217,pix_parcelado,2025-10-09,ativo,web
46217,investimento_cdb,2024-09-10,cancelado,agencia
46218,pix_parcelado,2024-08-29,ativo,agencia
46218,conta_digital_plus,2024-07-30,ativo,app
46221,conta_digital_plus,2025-06-27,ativo,agencia
46225,conta_digital_plus,2024-08-26,ativo,telemarketing
46225,cartao_platinum,2024-12-08,ativo,web
46228,cartao_platinum,2025-08-29,ativo,app
46228,conta_digital_plus,2025-01-18,ativo,app
46230,pix_parcelado,2025-07-07,ativo,telemarketing
46232,seguro_residencial,2024-10-05,ativo,telemarketing
46233,previdencia,2024-07-14,ativo,app
46233,investimento_cdb,2025-02-04,ativo,telemarketing
46236,cartao_black,2025-05-22,ativo,web
46237,conta_digital_plus,2024-11-08,ativo,web
46237,credito_pessoal,2025-06-25,ativo,telemarketing
